year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,player_id,classification
2017,Thomas Bryant,Indiana,42,F,11.42,3.12,3.37,25.5,33.0,7.0,9.4,9.5,10.25,81.5,82.75,112.5,247.8,90.0,9.0,84,5.0,84,8.0,,18.0,282.0,0.619,515,305,0.551,284,0.718,204,1745.0,10.4,146.0,203.0,842,1.4,43,0.146,75,0.373,28,14.4,428,0.648,17.3,136.0,440,0.63,277,22.2,thomas-bryant-1,Exclude
2017,Thomas Bryant,Indiana,42,F,11.42,3.12,3.37,25.5,33.0,7.0,9.4,9.5,10.25,81.5,82.75,112.5,247.8,90.0,9.8,50,5.7,52,7.5,big-ten,17.2,150.0,0.56,285,148,0.519,148,0.73,108,954.0,9.7,76.0,104.0,427,1.6,26,0.21100000000000002,60,0.38299999999999995,23,13.7,226,0.601,18.0,78.0,225,0.556,125,22.2,thomas-bryant-1,Exclude
2012,Thomas Robinson,Kansas,5,F,11.96,3.1,3.17,28.5,35.5,15.0,5.0,9.75,10.5,79.75,80.75,106.0,244.2,87.25,11.0,101,3.9,74,7.6,,31.2,542.0,0.529,753,395,0.502,378,0.606,229,1960.0,13.8,221.0,217.0,1026,1.9,63,0.019,14,0.5,7,22.8,763,0.55,15.6,173.0,739,0.525,388,28.3,thomas-robinson-2,Exclude
2012,Thomas Robinson,Kansas,5,F,11.96,3.1,3.17,28.5,35.5,15.0,5.0,9.75,10.5,79.75,80.75,106.0,244.2,87.25,13.1,72,2.9,34,7.7,big-12,33.0,350.0,0.512,517,261,0.462,239,0.682,163,1242.0,11.1,113.0,107.0,692,2.0,42,0.027000000000000003,14,0.5,7,22.2,463,0.5489999999999999,14.2,104.0,503,0.505,254,30.0,thomas-robinson-2,Exclude
2018,Thomas Welsh,California-Los Angeles,58,F,11.46,3.1,3.3,29.41,34.23,11.0,10.9,9.0,10.5,83.5,84.5,109.5,254.0,84.0,5.5,103,4.5,143,5.7,,22.7,724.0,0.561,990,532,0.175,173,0.7979999999999999,138,3295.0,10.7,311.0,331.0,1248,0.9,55,0.114,113,0.40700000000000003,46,17.0,1035,0.5820000000000001,7.7,90.0,877,0.5539999999999999,486,17.1,thomas-welsh-1,Exclude
2018,Thomas Welsh,California-Los Angeles,58,F,11.46,3.1,3.3,29.41,34.23,11.0,10.9,9.0,10.5,83.5,84.5,109.5,254.0,84.0,7.8,46,2.8,29,6.0,pac-12,25.8,271.0,0.552,334,162,0.174,58,0.828,48,1096.0,9.1,87.0,79.0,417,1.1,22,0.335,112,0.402,45,17.8,358,0.5770000000000001,8.6,34.0,222,0.527,117,17.7,thomas-welsh-1,Exclude
2013,Tim Hardaway Jr.,Michigan,24,G,10.68,2.93,3.25,31.5,37.5,16.0,6.05,8.0,9.25,76.5,78.25,101.0,199.4,79.0,13.1,225,1.0,33,5.3,,13.7,378.0,0.507,1239,527,0.308,381,0.7240000000000001,276,3560.0,2.2,62.0,212.0,1532,1.4,76,0.475,589,0.34299999999999997,202,7.9,440,0.539,11.4,182.0,650,0.5,325,25.2,tim-hardaway-jr-1,Role Player
2013,Tim Hardaway Jr.,Michigan,24,G,10.68,2.93,3.25,31.5,37.5,16.0,6.05,8.0,9.25,76.5,78.25,101.0,199.4,79.0,13.0,93,1.4,17,5.8,big-ten,16.3,168.0,0.516,460,201,0.24100000000000002,111,0.6940000000000001,77,1324.0,0.8,9.0,73.0,552,1.2,26,0.424,195,0.374,73,8.4,177,0.5379999999999999,12.2,71.0,265,0.483,128,23.7,tim-hardaway-jr-1,Role Player
2002,Tito Maddox,Fresno State,37,G,12.2,3.04,3.24,27.0,32.5,0.0,6.39,8.46,9.1,75.0,76.12,99.0,200.0,77.0,,200,,5,,,,113.0,0.42700000000000005,281,110,0.491,138,0.703,97,807.0,,31.0,67.0,337,,41,0.249,70,0.28600000000000003,20,,144,0.486,27.3,130.0,211,0.42700000000000005,90,,tito-maddox-1,Exclude
2002,Tito Maddox,Fresno State,37,G,12.2,3.04,3.24,27.0,32.5,0.0,6.39,8.46,9.1,75.0,76.12,99.0,200.0,77.0,,200,,5,,,,113.0,0.42700000000000005,281,110,0.491,138,0.703,97,807.0,,31.0,67.0,337,,41,0.249,70,0.28600000000000003,20,,144,0.486,27.3,130.0,211,0.42700000000000005,90,,tito-maddox-1,Exclude
2011,Tobias Harris,Tennessee,19,F,10.96,3.1,3.17,31.5,37.5,12.0,8.4,8.75,9.0,78.5,79.75,103.5,222.8,83.0,10.4,44,3.4,29,5.5,,20.6,180.0,0.489,402,185,0.423,170,0.753,128,993.0,7.5,67.0,70.0,521,1.4,24,0.18899999999999997,76,0.303,23,14.0,247,0.54,11.4,62.0,326,0.49700000000000005,162,27.2,tobias-harris-1,Starter
2011,Tobias Harris,Tennessee,19,F,10.96,3.1,3.17,31.5,37.5,12.0,8.4,8.75,9.0,78.5,79.75,103.5,222.8,83.0,10.4,44,3.4,29,5.5,sec,20.6,180.0,0.489,402,185,0.423,170,0.753,128,993.0,7.5,67.0,70.0,521,1.4,24,0.18899999999999997,76,0.303,23,14.0,247,0.54,11.4,62.0,326,0.49700000000000005,162,27.2,tobias-harris-1,Starter
2009,Toney Douglas,Florida State,29,G,10.63,3.04,3.03,28.0,32.5,15.0,5.2,8.46,9.1,73.0,74.0,97.5,183.4,78.0,19.3,344,0.8,37,,,,390.0,0.513,1673,739,0.344,576,0.802,462,4452.0,,102.0,297.0,2180,,231,0.382,639,0.376,240,5.8,492,0.56,14.6,334.0,1034,0.483,499,25.9,toney-douglas-1,Role Player
2009,Toney Douglas,Florida State,29,G,10.63,3.04,3.03,28.0,32.5,15.0,5.2,8.46,9.1,73.0,74.0,97.5,183.4,78.0,20.2,102,0.9,15,,acc,,109.0,0.525,536,239,0.433,232,0.81,188,1279.0,,28.0,76.0,751,,63,0.41200000000000003,221,0.385,85,6.1,137,0.581,11.9,87.0,315,0.489,154,29.0,toney-douglas-1,Role Player
2004,Tony Allen,Oklahoma State,25,G,10.7,3.04,3.19,31.5,36.5,17.0,6.7,8.46,9.1,75.5,76.25,102.0,214.0,81.0,19.0,196,1.7,54,,,,251.0,0.51,770,367,0.449,346,0.682,236,2105.0,,115.0,197.0,1022,,134,0.195,150,0.34700000000000003,52,9.6,366,0.547,16.8,188.0,620,0.508,315,26.1,tony-allen-1,Role Player
2004,Tony Allen,Oklahoma State,25,G,10.7,3.04,3.19,31.5,36.5,17.0,6.7,8.46,9.1,75.5,76.25,102.0,214.0,81.0,,109,,30,,big-12,,130.0,0.531,405,204,0.479,194,0.675,131,1107.0,,63.0,105.0,561,,72,0.183,74,0.297,22,,193,0.564,16.5,98.0,331,0.55,182,,tony-allen-1,Role Player
2017,Tony Bradley,North Carolina,28,C,11.79,2.99,3.44,24.5,27.5,5.0,12.0,9.5,9.5,81.25,82.75,112.5,248.8,89.0,7.2,23,4.4,22,9.8,,19.0,97.0,0.573,178,102,0.59,105,0.619,65,553.0,18.6,98.0,69.0,269,1.0,10,0.0,0,,0,18.8,195,0.59,9.9,25.0,178,0.573,102,20.7,tony-bradley-1,Exclude
2017,Tony Bradley,North Carolina,28,C,11.79,2.99,3.44,24.5,27.5,5.0,12.0,9.5,9.5,81.25,82.75,112.5,248.8,89.0,7.2,23,4.4,22,9.8,acc,19.0,97.0,0.573,178,102,0.59,105,0.619,65,553.0,18.6,98.0,69.0,269,1.0,10,0.0,0,,0,18.8,195,0.59,9.9,25.0,178,0.573,102,20.7,tony-bradley-1,Exclude
2013,Tony Mitchell,North Texas,37,F,11.82,3.25,3.52,33.5,38.0,13.0,5.55,9.0,10.0,79.5,80.75,106.5,236.4,86.5,8.1,62,9.4,157,5.4,,26.5,375.0,0.536,526,258,0.517,272,0.7020000000000001,191,1713.0,8.9,136.0,163.0,755,1.7,51,0.268,141,0.34,48,17.3,511,0.5760000000000001,17.9,143.0,385,0.545,210,23.2,tony-mitchell-4,Exclude
2013,Tony Mitchell,North Texas,37,F,11.82,3.25,3.52,33.5,38.0,13.0,5.55,9.0,10.0,79.5,80.75,106.5,236.4,86.5,5.7,26,8.5,87,2.8,sun-belt,23.1,195.0,0.48700000000000004,318,140,0.494,157,0.675,106,1037.0,8.4,78.0,93.0,416,1.8,31,0.314,100,0.3,30,15.4,273,0.53,16.6,78.0,218,0.505,110,22.7,tony-mitchell-4,Exclude
2013,Tony Snell,New Mexico,20,F,11.36,2.84,3.25,30.0,36.5,7.0,4.85,9.0,9.5,78.0,79.25,105.5,198.2,83.5,18.1,213,1.6,36,5.1,,9.8,210.0,0.5329999999999999,738,311,0.272,201,0.821,165,2583.0,2.0,41.0,122.0,952,1.3,53,0.588,434,0.38,165,5.9,251,0.5710000000000001,15.6,154.0,304,0.48,146,20.1,tony-snell-1,Role Player
2013,Tony Snell,New Mexico,20,F,11.36,2.84,3.25,30.0,36.5,7.0,4.85,9.0,9.5,78.0,79.25,105.5,198.2,83.5,22.4,101,1.9,17,5.8,mwc,8.9,78.0,0.516,341,144,0.299,102,0.843,86,1093.0,1.6,14.0,46.0,438,1.6,29,0.48100000000000004,164,0.39,64,5.2,92,0.562,15.6,72.0,177,0.452,80,22.8,tony-snell-1,Role Player
2012,Tony Wroten,Washington,25,G,10.75,3.04,3.24,30.0,35.5,0.0,5.2,8.0,9.0,76.75,78.0,101.0,203.2,81.0,24.5,130,1.2,13,5.2,,10.7,96.0,0.45299999999999996,447,198,0.591,264,0.583,154,1062.0,8.0,80.0,93.0,559,3.5,66,0.125,56,0.161,9,9.3,176,0.488,18.7,132.0,391,0.483,189,31.2,tony-wroten-1,Exclude
2012,Tony Wroten,Washington,25,G,10.75,3.04,3.24,30.0,35.5,0.0,5.2,8.0,9.0,76.75,78.0,101.0,203.2,81.0,24.5,130,1.2,13,5.2,pac-12,10.7,96.0,0.45299999999999996,447,198,0.591,264,0.583,154,1062.0,8.0,80.0,93.0,559,3.5,66,0.125,56,0.161,9,9.3,176,0.488,18.7,132.0,391,0.483,189,31.2,tony-wroten-1,Exclude
2018,Trae Young,Oklahoma,5,G,11.11,3.04,3.22,30.1,36.1,8.78,5.35,8.0,9.25,72.5,73.75,95.5,177.8,75.0,48.6,279,0.7,8,11.7,,10.0,111.0,0.518,618,261,0.44299999999999995,274,0.861,236,1133.0,1.3,14.0,57.0,876,2.5,54,0.531,328,0.36,118,5.8,125,0.585,18.2,167.0,290,0.493,143,37.1,trae-young-1,Exclude
2018,Trae Young,Oklahoma,5,G,11.11,3.04,3.22,30.1,36.1,8.78,5.35,8.0,9.25,72.5,73.75,95.5,177.8,75.0,48.6,279,0.7,8,11.7,big-12,10.0,111.0,0.518,618,261,0.44299999999999995,274,0.861,236,1133.0,1.3,14.0,57.0,876,2.5,54,0.531,328,0.36,118,5.8,125,0.585,18.2,167.0,290,0.493,143,37.1,trae-young-1,Exclude
2005,Travis Diener,Marquette,38,G,10.85,3.04,3.26,24.5,31.0,1.0,6.39,8.46,9.1,71.75,73.0,93.5,165.2,71.75,38.6,617,0.1,8,,,,309.0,0.532,1228,511,0.375,460,0.8370000000000001,385,3770.0,,64.0,251.0,1691,,158,0.5589999999999999,687,0.413,284,6.1,373,0.585,13.7,230.0,541,0.42,227,24.2,travis-diener-1,Role Player
2005,Travis Diener,Marquette,38,G,10.85,3.04,3.26,24.5,31.0,1.0,6.39,8.46,9.1,71.75,73.0,93.5,165.2,71.75,53.3,160,0.1,1,,cusa,,75.0,0.529,312,131,0.474,148,0.838,124,783.0,,15.0,46.0,454,,31,0.5379999999999999,168,0.405,68,6.9,90,0.594,13.2,58.0,144,0.43799999999999994,63,29.7,travis-diener-1,Role Player
2003,Travis Hansen,Brigham Young,37,G,10.72,3.04,3.18,31.5,35.0,16.0,6.0,8.46,9.1,76.5,76.12,100.5,200.0,78.5,17.5,150,1.5,37,,,,293.0,0.479,843,366,0.504,425,0.774,329,2356.0,,119.0,243.0,1137,,63,0.244,206,0.369,76,9.0,412,0.544,13.9,169.0,637,0.455,290,28.8,travis-hansen-1,Exclude
2003,Travis Hansen,Brigham Young,37,G,10.72,3.04,3.18,31.5,35.0,16.0,6.0,8.46,9.1,76.5,76.12,100.5,200.0,78.5,17.5,77,1.5,20,,mwc,,99.0,0.488,383,169,0.5329999999999999,204,0.799,163,1025.0,,53.0,97.0,537,,29,0.27699999999999997,106,0.34,36,9.0,152,0.5589999999999999,14.9,84.0,277,0.48,133,28.8,travis-hansen-1,Exclude
2011,Travis Leslie,Georgia,47,G,11.0,3.04,3.13,33.0,40.5,10.0,8.1,8.75,9.25,75.0,76.25,103.0,205.0,82.5,18.9,191,2.6,63,9.4,,14.0,309.0,0.49200000000000005,866,417,0.382,331,0.743,246,2345.0,12.6,242.0,159.0,1099,2.5,101,0.066,57,0.33299999999999996,19,13.6,551,0.537,15.0,180.0,809,0.49200000000000005,398,26.2,travis-leslie-1,Exclude
2011,Travis Leslie,Georgia,47,G,11.0,3.04,3.13,33.0,40.5,10.0,8.1,8.75,9.25,75.0,76.25,103.0,205.0,82.5,20.6,97,2.0,20,9.4,sec,13.6,131.0,0.51,360,177,0.37799999999999995,136,0.8009999999999999,109,1062.0,12.2,106.0,63.0,476,2.3,40,0.11900000000000001,43,0.302,13,12.9,237,0.561,14.3,71.0,317,0.517,164,24.4,travis-leslie-1,Exclude
2001,Trenton Hassell,Austin Peay,29,G,11.57,3.04,3.29,35.5,37.5,12.0,5.3,8.46,9.1,76.25,76.12,99.5,205.0,80.0,,375,,55,,,,167.0,0.521,1228,579,0.36200000000000004,444,0.779,346,3044.0,,82.0,128.0,1626,,90,0.28800000000000003,354,0.345,122,,685,0.565,16.4,283.0,874,0.523,457,,trenton-hassell-1,Role Player
2001,Trenton Hassell,Austin Peay,29,G,11.57,3.04,3.29,35.5,37.5,12.0,5.3,8.46,9.1,76.25,76.12,99.5,205.0,80.0,,144,,15,,ovc,,167.0,0.537,507,246,0.36700000000000005,186,0.7959999999999999,148,1213.0,,82.0,67.0,693,,39,0.268,136,0.39,53,,249,0.5820000000000001,16.9,121.0,371,0.52,193,,trenton-hassell-1,Role Player
2004,Trevor Ariza,California-Los Angeles,43,G,11.63,3.04,3.29,29.5,32.0,8.0,8.0,8.46,9.1,79.0,80.25,107.5,201.0,86.0,,52,,11,,,,101.0,0.462,251,107,0.45,113,0.504,57,789.0,,61.0,69.0,289,,42,0.303,76,0.237,18,,162,0.474,21.0,81.0,175,0.509,89,,trevor-ariza-1,Exclude
2004,Trevor Ariza,California-Los Angeles,43,G,11.63,3.04,3.29,29.5,32.0,8.0,8.0,8.46,9.1,79.0,80.25,107.5,201.0,86.0,,52,,11,,pac-10,,101.0,0.462,251,107,0.45,113,0.504,57,789.0,,61.0,69.0,289,,42,0.303,76,0.237,18,,162,0.474,21.0,81.0,175,0.509,89,,trevor-ariza-1,Exclude
2010,Trevor Booker,Clemson,23,F,11.15,3.1,3.1,31.0,36.0,22.0,7.3,9.0,9.5,78.25,79.5,106.0,235.8,81.75,14.0,224,4.8,249,,,20.4,660.0,0.569,1228,687,0.428,526,0.624,328,3806.0,10.1,400.0,302.0,1725,2.5,144,0.057999999999999996,71,0.324,23,16.4,1060,0.584,15.0,260.0,1157,0.574,664,23.3,trevor-booker-1,Starter
2010,Trevor Booker,Clemson,23,F,11.15,3.1,3.1,31.0,36.0,22.0,7.3,9.0,9.5,78.25,79.5,106.0,235.8,81.75,17.4,81,4.6,45,,acc,20.4,179.0,0.5329999999999999,361,188,0.474,171,0.591,101,984.0,10.1,89.0,63.0,486,2.5,43,0.094,34,0.265,9,15.2,268,0.5489999999999999,12.3,62.0,327,0.547,179,24.6,trevor-booker-1,Starter
2013,Trey Burke,Michigan,9,G,11.2,3.01,3.16,29.5,36.5,3.0,6.9,8.25,8.75,71.75,73.25,97.5,187.0,77.5,33.2,416,1.4,33,9.1,,10.1,199.0,0.519,969,436,0.3,291,0.777,226,2605.0,2.1,43.0,126.0,1231,2.3,93,0.374,362,0.36700000000000005,133,6.1,242,0.556,14.0,180.0,607,0.499,303,27.4,trey-burke-1,Role Player
2013,Trey Burke,Michigan,9,G,11.2,3.01,3.16,29.5,36.5,3.0,6.9,8.25,8.75,71.75,73.25,97.5,187.0,77.5,37.3,260,1.5,20,12.2,big-ten,9.6,103.0,0.53,560,259,0.29600000000000004,166,0.8009999999999999,133,1378.0,1.9,21.0,73.0,727,2.8,62,0.354,198,0.384,76,5.7,124,0.569,11.9,86.0,362,0.506,183,28.3,trey-burke-1,Role Player
2015,Trey Lyles,Kentucky,12,F,11.46,3.1,3.3,29.41,34.23,11.36,12.1,9.25,10.25,81.0,82.25,108.0,241.2,85.5,9.2,38,2.1,16,8.9,,16.1,123.0,0.496,240,117,0.425,102,0.735,75,828.0,9.9,65.0,57.0,313,1.4,19,0.121,29,0.138,4,13.3,188,0.5429999999999999,12.4,41.0,211,0.536,113,20.8,trey-lyles-1,Role Player
2015,Trey Lyles,Kentucky,12,F,11.46,3.1,3.3,29.41,34.23,11.36,12.1,9.25,10.25,81.0,82.25,108.0,241.2,85.5,9.2,38,2.1,16,8.9,sec,16.1,123.0,0.496,240,117,0.425,102,0.735,75,828.0,9.9,65.0,57.0,313,1.4,19,0.121,29,0.138,4,13.3,188,0.5429999999999999,12.4,41.0,211,0.536,113,20.8,trey-lyles-1,Role Player
2011,Trey Thompkins,Georgia,37,F,11.72,3.1,3.41,27.5,30.5,15.0,15.5,9.25,9.75,80.5,81.75,107.5,239.0,85.0,11.8,124,4.3,117,5.8,,21.7,514.0,0.504,1141,535,0.297,339,0.7290000000000001,247,2628.0,7.8,179.0,196.0,1396,2.0,90,0.19399999999999998,221,0.35700000000000004,79,15.1,693,0.536,15.3,235.0,920,0.496,456,29.7,trey-thompkins-1,Exclude
2011,Trey Thompkins,Georgia,37,F,11.72,3.1,3.41,27.5,30.5,15.0,15.5,9.25,9.75,80.5,81.75,107.5,239.0,85.0,11.1,42,5.7,50,5.8,sec,20.4,173.0,0.51,403,194,0.295,119,0.6890000000000001,82,937.0,7.3,56.0,67.0,493,2.2,33,0.184,74,0.311,23,14.2,229,0.536,14.2,76.0,329,0.52,171,29.9,trey-thompkins-1,Exclude
2011,Tristan Thompson,Texas,4,F,10.92,3.1,3.26,30.0,35.0,9.0,6.2,8.75,9.25,79.5,80.75,108.5,227.4,85.25,8.1,45,7.2,86,11.1,,13.7,144.0,0.546,315,172,0.8290000000000001,261,0.48700000000000004,127,1104.0,14.0,138.0,100.0,471,1.8,34,0.0,0,,0,13.8,282,0.536,12.7,64.0,315,0.546,172,22.4,tristan-thompson-2,Role Player
2011,Tristan Thompson,Texas,4,F,10.92,3.1,3.26,30.0,35.0,9.0,6.2,8.75,9.25,79.5,80.75,108.5,227.4,85.25,8.1,45,7.2,86,11.1,big-12,13.7,144.0,0.546,315,172,0.8290000000000001,261,0.48700000000000004,127,1104.0,14.0,138.0,100.0,471,1.8,34,0.0,0,,0,13.8,282,0.536,12.7,64.0,315,0.546,172,22.4,tristan-thompson-2,Role Player
2003,Troy Bell,Boston College,16,G,10.89,3.04,3.06,34.5,41.0,17.0,5.3,8.46,9.1,72.25,76.12,97.5,178.0,77.0,,427,,35,,,,239.0,0.508,1794,761,0.52,933,0.868,810,4357.0,,171.0,284.0,2632,,272,0.45,807,0.37200000000000005,300,,493,0.588,13.6,351.0,987,0.467,461,,troy-bell-1,Exclude
2003,Troy Bell,Boston College,16,G,10.89,3.04,3.06,34.5,41.0,17.0,5.3,8.46,9.1,72.25,76.12,97.5,178.0,77.0,,115,,6,,big-east,,94.0,0.545,508,224,0.528,268,0.847,227,1198.0,,48.0,66.0,781,,70,0.52,264,0.402,106,,142,0.615,11.1,79.0,244,0.484,118,,troy-bell-1,Exclude
2018,Troy Brown Jr.,Oregon,15,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,18.7,111,0.8,7,4.3,,18.0,164.0,0.494,322,143,0.326,105,0.743,78,1093.0,5.9,53.0,78.0,396,2.9,55,0.342,110,0.29100000000000004,32,12.0,217,0.532,18.8,86.0,212,0.524,111,21.0,troy-brown-5,Exclude
2018,Troy Brown Jr.,Oregon,15,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,18.7,111,0.8,7,4.3,pac-12,18.0,164.0,0.494,322,143,0.326,105,0.743,78,1093.0,5.9,53.0,78.0,396,2.9,55,0.342,110,0.29100000000000004,32,12.0,217,0.532,18.8,86.0,212,0.524,111,21.0,troy-brown-5,Exclude
2001,Troy Murphy,Notre Dame,14,F,11.22,3.1,3.43,28.5,34.5,11.0,11.7,8.95,9.59,81.75,80.81,105.5,230.0,83.0,,158,,126,,,,183.0,0.52,1370,680,0.551,755,0.777,587,3298.0,,94.0,274.0,2011,,113,0.139,191,0.335,64,,924,0.5820000000000001,14.1,284.0,1179,0.522,616,,troy-murphy-1,Role Player
2001,Troy Murphy,Notre Dame,14,F,11.22,3.1,3.43,28.5,34.5,11.0,11.7,8.95,9.59,81.75,80.81,105.5,230.0,83.0,,62,,50,,big-east,,183.0,0.503,473,223,0.488,231,0.7659999999999999,177,1090.0,,94.0,96.0,653,,27,0.182,86,0.349,30,,277,0.56,13.4,90.0,387,0.499,193,,troy-murphy-1,Role Player
2009,Ty Lawson,North Carolina,18,G,10.98,3.04,3.12,29.0,36.5,14.0,6.6,8.46,9.1,71.25,72.5,94.5,196.6,72.75,34.4,608,0.2,10,,,,238.0,0.579,896,463,0.48200000000000004,432,0.78,337,2835.0,,65.0,205.0,1375,,184,0.31,278,0.40299999999999997,112,5.4,303,0.624,16.6,219.0,618,0.568,351,21.5,ty-lawson-1,Starter
2009,Ty Lawson,North Carolina,18,G,10.98,3.04,3.12,29.0,36.5,14.0,6.6,8.46,9.1,71.25,72.5,94.5,196.6,72.75,35.6,230,0.3,5,,acc,,81.0,0.607,342,182,0.608,208,0.7979999999999999,166,1048.0,,23.0,59.0,581,,75,0.316,108,0.47200000000000003,51,5.1,104,0.659,13.0,66.0,234,0.56,131,21.4,ty-lawson-1,Starter
2017,Tyler Dorsey,Oregon,41,G,10.55,2.98,3.16,30.5,36.0,8.0,4.7,8.5,9.25,75.0,76.5,99.5,182.6,77.25,11.4,138,0.5,11,5.9,,10.3,209.0,0.5579999999999999,752,342,0.392,295,0.732,216,2252.0,4.3,81.0,133.0,1055,1.5,59,0.496,373,0.41600000000000004,155,7.4,290,0.591,12.5,128.0,379,0.493,187,22.6,tyler-dorsey-1,Exclude
2017,Tyler Dorsey,Oregon,41,G,10.55,2.98,3.16,30.5,36.0,8.0,4.7,8.5,9.25,75.0,76.5,99.5,182.6,77.25,10.7,67,0.4,4,6.3,pac-12,9.6,102.0,0.575,405,189,0.34299999999999997,139,0.755,105,1169.0,3.5,33.0,57.0,571,1.5,30,0.514,208,0.423,88,6.7,135,0.606,11.1,59.0,197,0.513,101,22.9,tyler-dorsey-1,Exclude
2014,Tyler Ennis,Syracuse,18,G,11.12,2.84,3.3,29.0,36.0,8.78,6.2,8.25,8.75,73.0,74.5,98.0,181.5,79.25,32.3,187,0.7,6,7.7,,9.0,88.0,0.45299999999999996,360,148,0.414,149,0.765,114,1215.0,2.6,27.0,69.0,440,3.9,71,0.23600000000000002,85,0.353,30,5.7,115,0.511,11.9,58.0,275,0.429,118,21.9,tyler-ennis-1,Exclude
2014,Tyler Ennis,Syracuse,18,G,11.12,2.84,3.3,29.0,36.0,8.78,6.2,8.25,8.75,73.0,74.5,98.0,181.5,79.25,32.3,187,0.7,6,7.7,acc,9.0,88.0,0.45299999999999996,360,148,0.414,149,0.765,114,1215.0,2.6,27.0,69.0,440,3.9,71,0.23600000000000002,85,0.353,30,5.7,115,0.511,11.9,58.0,275,0.429,118,21.9,tyler-ennis-1,Exclude
2009,Tyler Hansbrough,North Carolina,13,F,11.12,3.1,3.27,27.5,34.0,18.0,8.5,8.95,9.59,80.25,81.5,106.0,234.2,83.5,6.2,154,1.0,66,,,,737.0,0.539,1752,939,0.708,1241,0.7909999999999999,982,4394.0,,482.0,348.0,2872,,180,0.022000000000000002,38,0.316,12,15.1,1219,0.613,11.3,297.0,1714,0.541,927,27.2,tyler-hansbrough-1,Role Player
2009,Tyler Hansbrough,North Carolina,13,F,11.12,3.1,3.27,27.5,34.0,18.0,8.5,8.95,9.59,80.25,81.5,106.0,234.2,83.5,5.8,34,0.8,12,,acc,,173.0,0.524,434,223,0.682,296,0.841,249,1029.0,,103.0,77.0,704,,42,0.053,23,0.391,9,13.9,276,0.613,9.9,63.0,411,0.521,214,27.4,tyler-hansbrough-1,Role Player
2011,Tyler Honeycutt,California-Los Angeles,35,F,11.68,3.1,3.07,30.0,37.0,11.36,5.3,8.5,9.5,78.75,80.25,105.0,186.8,81.0,17.7,163,5.2,98,7.3,,18.6,304.0,0.49700000000000005,494,213,0.34600000000000003,171,0.684,117,1873.0,6.9,103.0,112.0,608,2.2,68,0.366,181,0.359,65,13.0,407,0.528,22.1,163.0,313,0.473,148,20.4,tyler-honeycutt-1,Exclude
2011,Tyler Honeycutt,California-Los Angeles,35,F,11.68,3.1,3.07,30.0,37.0,11.36,5.3,8.5,9.5,78.75,80.25,105.0,186.8,81.0,16.8,93,5.5,67,7.3,pac-10,17.8,188.0,0.483,355,144,0.299,106,0.736,78,1154.0,5.3,50.0,52.0,421,1.5,29,0.428,152,0.36200000000000004,55,11.9,238,0.519,19.8,100.0,203,0.43799999999999994,89,22.3,tyler-honeycutt-1,Exclude
2017,Tyler Lydon,Syracuse,24,F,11.68,2.81,3.46,29.5,33.5,1.0,13.6,8.75,8.75,80.25,81.5,107.5,215.0,84.0,9.3,111,5.8,116,9.3,,17.9,382.0,0.56,584,278,0.358,209,0.809,169,2349.0,7.2,145.0,184.0,823,2.0,77,0.42,245,0.4,98,12.7,527,0.602,13.4,106.0,339,0.531,180,17.3,tyler-lydon-1,Exclude
2017,Tyler Lydon,Syracuse,24,F,11.68,2.81,3.46,29.5,33.5,1.0,13.6,8.75,8.75,80.25,81.5,107.5,215.0,84.0,10.8,70,4.7,49,8.9,acc,19.2,215.0,0.55,319,151,0.364,116,0.836,97,1227.0,7.7,79.0,84.0,448,1.7,35,0.389,124,0.395,49,13.7,294,0.599,13.6,59.0,195,0.523,102,18.0,tyler-lydon-1,Exclude
2016,Tyler Ulis,Kentucky,34,G,10.8,2.88,3.2,32.5,38.0,8.78,5.2,7.5,7.5,68.75,70.0,88.5,149.2,74.0,31.4,381,0.3,6,9.3,,6.8,137.0,0.499,607,259,0.40700000000000003,247,0.846,209,2170.0,2.0,35.0,120.0,815,2.4,88,0.39,237,0.371,88,4.5,172,0.563,12.9,107.0,370,0.462,171,19.3,tyler-ulis-1,Exclude
2016,Tyler Ulis,Kentucky,34,G,10.8,2.88,3.2,32.5,38.0,8.78,5.2,7.5,7.5,68.75,70.0,88.5,149.2,74.0,34.3,246,0.3,4,9.6,sec,7.1,86.0,0.49700000000000005,442,192,0.441,195,0.856,167,1288.0,1.7,19.0,64.0,606,2.3,51,0.36200000000000004,160,0.344,55,4.6,105,0.5670000000000001,11.4,69.0,282,0.486,137,23.2,tyler-ulis-1,Exclude
